WTCH_SYMD,WTCH_EYMD,JLYFS_NM,TXCT_DGRE_CD,AP_AREA_NM,AP_DN_CD,JLYFS_APRT
20180727,20180802,노무라입깃해파리,강,경북,저밀도,17.65
20180727,20180802,보름달물해파리,약,경북,저밀도,17.65
20180727,20180802,기타 해파리,,부산, ,16.67
20180727,20180802,노무라입깃해파리,강,부산,고밀도,29.17
20180727,20180802,노무라입깃해파리,강,부산,저밀도,29.17
20180727,20180802,보름달물해파리,약,부산,저밀도,37.5
20180727,20180802,기타 해파리,,울산, ,12.5
20180727,20180802,노무라입깃해파리,강,울산,저밀도,50.0
20180727,20180802,보름달물해파리,약,울산,저밀도,25.0
20180727,20180802,노무라입깃해파리,강,인천,저밀도,28.57
20180727,20180802,보름달물해파리,약,인천,저밀도,7.14
20180727,20180802,기타 해파리,,전남, ,12.5
20180727,20180802,노무라입깃해파리,강,전남,저밀도,6.25
20180727,20180802,보름달물해파리,약,전남,고밀도,62.5
20180727,20180802,보름달물해파리,약,전남,저밀도,62.5
20180727,20180802,기타 해파리,,전북,,7.14
20180727,20180802,노무라입깃해파리,강,전북,저밀도,7.14
20180727,20180802,보름달물해파리,약,전북,저밀도,21.43
20180727,20180802,기타 해파리,,제주, ,75.0
20180727,20180802,노무라입깃해파리,강,제주,저밀도,75.0
20180727,20180802,보름달물해파리,약,제주,저밀도,25.0
20180727,20180802,노무라입깃해파리,강,충남,저밀도,6.25
20180727,20180802,보름달물해파리,약,충남,저밀도,12.5
20180803,20180809,기타 해파리,,강원, ,19.05
20180803,20180809,노무라입깃해파리,강,강원,고밀도,19.05
20180803,20180809,노무라입깃해파리,강,강원,저밀도,19.05
20180803,20180809,보름달물해파리,약,강원,저밀도,14.29
20180803,20180809,노무라입깃해파리,강,경기,,14.29
20180803,20180809,보름달물해파리,약,경기,,14.29
20180803,20180809,기타 해파리,,경남, ,23.4
20180803,20180809,노무라입깃해파리,강,경남,저밀도,14.89
20180803,20180809,보름달물해파리,약,경남,고밀도,38.3
20180803,20180809,보름달물해파리,약,경남,저밀도,38.3
20180803,20180809,노무라입깃해파리,강,경북,저밀도,12.5
20180803,20180809,보름달물해파리,약,경북,저밀도,12.5
20180803,20180809,기타 해파리,,부산, ,15.79
20180803,20180809,노무라입깃해파리,강,부산,고밀도,15.79
20180803,20180809,노무라입깃해파리,강,부산,저밀도,15.79
20180803,20180809,보름달물해파리,약,부산,고밀도,31.58
20180803,20180809,보름달물해파리,약,부산,저밀도,31.58
20180803,20180809,노무라입깃해파리,강,울산,저밀도,66.67
20180803,20180809,노무라입깃해파리,강,인천,저밀도,26.67
20180803,20180809,보름달물해파리,약,인천,저밀도,26.67
20180803,20180809,기타 해파리,,전남, ,6.25
20180803,20180809,노무라입깃해파리,강,전남,저밀도,12.5
20180803,20180809,보름달물해파리,약,전남,고밀도,43.75
20180803,20180809,보름달물해파리,약,전남,저밀도,43.75
20180803,20180809,기타 해파리,,전북,,5.88
20180803,20180809,노무라입깃해파리,강,전북,저밀도,5.88
20180803,20180809,보름달물해파리,약,전북,저밀도,17.65
20180803,20180809,기타 해파리,,제주, ,33.33
20180803,20180809,보름달물해파리,약,제주,저밀도,33.33
20180803,20180809,노무라입깃해파리,강,충남,저밀도,13.33
20180803,20180809,보름달물해파리,약,충남,저밀도,13.33
20180810,20180816,기타 해파리,,강원, ,15.79
20180810,20180816,노무라입깃해파리,강,강원,고밀도,21.05
20180810,20180816,노무라입깃해파리,강,강원,저밀도,21.05
20180810,20180816,보름달물해파리,약,강원,저밀도,10.53
20180810,20180816,기타 해파리,,경남, ,5.41
20180810,20180816,노무라입깃해파리,강,경남,저밀도,16.22
20180810,20180816,보름달물해파리,약,경남,고밀도,45.95
20180810,20180816,보름달물해파리,약,경남,저밀도,45.95
20180810,20180816,기타 해파리,,경북, ,8.7
20180810,20180816,노무라입깃해파리,강,경북,저밀도,17.39
20180810,20180816,보름달물해파리,약,경북,저밀도,17.39
20180810,20180816,기타 해파리,,부산, ,9.52
20180810,20180816,노무라입깃해파리,강,부산,고밀도,14.29
20180810,20180816,노무라입깃해파리,강,부산,저밀도,14.29
20180810,20180816,보름달물해파리,약,부산,저밀도,38.1
20180810,20180816,노무라입깃해파리,강,울산,저밀도,14.29
20180810,20180816,보름달물해파리,약,울산,저밀도,14.29
20180810,20180816,노무라입깃해파리,강,인천,저밀도,37.5
20180810,20180816,보름달물해파리,약,인천,저밀도,12.5
20180810,20180816,기타 해파리,,전남, ,22.22
20180810,20180816,노무라입깃해파리,강,전남,고밀도,22.22
20180810,20180816,노무라입깃해파리,강,전남,저밀도,22.22
20180810,20180816,보름달물해파리,약,전남,고밀도,61.11
20180810,20180816,보름달물해파리,약,전남,저밀도,61.11
20180810,20180816,기타 해파리,,전북, ,8.33
20180810,20180816,보름달물해파리,약,전북,저밀도,16.67
20180810,20180816,기타 해파리,,제주, ,100.0
20180810,20180816,노무라입깃해파리,강,제주,저밀도,100.0
20180810,20180816,노무라입깃해파리,강,충남,저밀도,6.67
20180810,20180816,보름달물해파리,약,충남,저밀도,13.33
20180817,20180823,노무라입깃해파리,강,강원,저밀도,18.18
20180817,20180823,보름달물해파리,약,강원,,22.73
20180817,20180823,기타 해파리,,경기, ,11.11
20180817,20180823,노무라입깃해파리,강,경기,,55.56
20180817,20180823,기타 해파리,,경남, ,6.98
20180817,20180823,노무라입깃해파리,강,경남,고밀도,16.28
20180817,20180823,노무라입깃해파리,강,경남,저밀도,16.28
20180817,20180823,보름달물해파리,약,경남,,32.56
20180817,20180823,기타 해파리,,경북,,4.0
20180817,20180823,노무라입깃해파리,강,경북,저밀도,16.0
20180817,20180823,보름달물해파리,약,경북,고밀도,4.0
20180817,20180823,기타 해파리,,부산, ,15.79
20180817,20180823,노무라입깃해파리,강,부산,저밀도,10.53
20180817,20180823,보름달물해파리,약,부산,,21.05
20180817,20180823,노무라입깃해파리,강,울산,저밀도,14.29
20180817,20180823,보름달물해파리,약,울산,,14.29
20180817,20180823,기타 해파리,,인천, ,8.33
20180817,20180823,노무라입깃해파리,강,인천,고밀도,50.0
20180817,20180823,노무라입깃해파리,강,인천,저밀도,50.0
20180817,20180823,보름달물해파리,약,인천,,25.0
20180817,20180823,기타 해파리,,전남, ,20.83
20180817,20180823,노무라입깃해파리,강,전남,고밀도,29.17
20180817,20180823,노무라입깃해파리,강,전남,저밀도,29.17
20180817,20180823,보름달물해파리,약,전남,저밀도,58.33
20180817,20180823,기타 해파리,,전북, ,5.56
20180817,20180823,보름달물해파리,약,전북,,22.22
20180817,20180823,기타 해파리,,제주, ,100.0
20180817,20180823,노무라입깃해파리,강,제주,,100.0
20180817,20180823,보름달물해파리,약,충남,,11.11
20180824,20180830,기타 해파리,,강원,,15.79
20180824,20180830,노무라입깃해파리,강,강원,저밀도,15.79
20180824,20180830,보름달물해파리,약,강원,고밀도,10.53
20180824,20180830,노무라입깃해파리,강,경기,저밀도,50.0
20180824,20180830,보름달물해파리,약,경기,,25.0
20180824,20180830,기타 해파리,,경남, ,11.11
20180824,20180830,노무라입깃해파리,강,경남,고밀도,19.44
20180824,20180830,노무라입깃해파리,강,경남,저밀도,19.44
20180824,20180830,보름달물해파리,약,경남,,33.33
20180824,20180830,기타 해파리,,경북, ,10.53
20180824,20180830,노무라입깃해파리,강,경북,저밀도,26.32
20180824,20180830,보름달물해파리,약,경북,,5.26
20180824,20180830,기타 해파리,,부산, ,5.0
20180824,20180830,노무라입깃해파리,강,부산,저밀도,10.0
20180824,20180830,보름달물해파리,약,부산,,20.0
20180824,20180830,기타 해파리,,울산, ,14.29
20180824,20180830,노무라입깃해파리,강,울산,저밀도,14.29
20180824,20180830,보름달물해파리,약,울산,,14.29
20180824,20180830,노무라입깃해파리,강,인천,저밀도,66.67
20180824,20180830,보름달물해파리,약,인천,,13.33
20180824,20180830,기타 해파리,,전남, ,9.52
20180824,20180830,노무라입깃해파리,강,전남,고밀도,4.76
20180824,20180830,노무라입깃해파리,강,전남,저밀도,4.76
20180824,20180830,보름달물해파리,약,전남,저밀도,19.05
20180824,20180830,노무라입깃해파리,강,전북,,6.25
20180824,20180830,노무라입깃해파리,강,제주,,50.0
20180824,20180830,기타 해파리,,충남, ,5.56
20180824,20180830,노무라입깃해파리,강,충남,저밀도,11.11
20180824,20180830,보름달물해파리,약,충남,,5.56
20180831,20180906,노무라입깃해파리,강,강원,고밀도,21.05
20180831,20180906,보름달물해파리,약,강원,,5.26
20180831,20180906,노무라입깃해파리,강,경기,,50.0
20180831,20180906,보름달물해파리,약,경기,,12.5
20180831,20180906,기타 해파리,,경남, ,10.26
20180831,20180906,노무라입깃해파리,강,경남,고밀도,17.95
20180831,20180906,노무라입깃해파리,강,경남,저밀도,17.95
20180831,20180906,보름달물해파리,약,경남,,23.08
20180831,20180906,기타 해파리,,경북, ,10.71
20180831,20180906,노무라입깃해파리,강,경북,저밀도,10.71
20180831,20180906,보름달물해파리,약,경북,저밀도,14.29
20180831,20180906,기타 해파리,,부산, ,15.0
20180831,20180906,노무라입깃해파리,강,부산,저밀도,30.0
20180831,20180906,보름달물해파리,약,부산,,20.0
20180831,20180906,보름달물해파리,약,울산,,25.0
20180831,20180906,기타 해파리,,인천,,7.69
20180831,20180906,노무라입깃해파리,강,인천,저밀도,53.85
20180831,20180906,보름달물해파리,약,인천,고밀도,7.69
20180831,20180906,노무라입깃해파리,강,전남,고밀도,14.29
20180831,20180906,노무라입깃해파리,강,전남,저밀도,14.29
20180831,20180906,보름달물해파리,약,전남,,19.05
20180831,20180906,노무라입깃해파리,강,전북,저밀도,5.26
20180831,20180906,보름달물해파리,약,전북,,15.79
20180831,20180906,노무라입깃해파리,강,제주,,50.0
20180831,20180906,기타 해파리,,충남, ,6.25
20180831,20180906,노무라입깃해파리,강,충남,저밀도,18.75
20180831,20180906,보름달물해파리,약,충남,,18.75
20180907,20180913,기타 해파리,,강원, ,6.67
20180907,20180913,노무라입깃해파리,강,강원,저밀도,20.0
20180907,20180913,기타 해파리,,경기, ,10.0
20180907,20180913,노무라입깃해파리,강,경기,고밀도,70.0
20180907,20180913,노무라입깃해파리,강,경기,저밀도,70.0
20180907,20180913,보름달물해파리,약,경기,저밀도,10.0
20180907,20180913,기타 해파리,,경남, ,10.64
20180907,20180913,노무라입깃해파리,강,경남,고밀도,21.28
20180907,20180913,노무라입깃해파리,강,경남,저밀도,21.28
20180907,20180913,보름달물해파리,약,경남,고밀도,8.51
20180907,20180913,보름달물해파리,약,경남,저밀도,8.51
20180907,20180913,노무라입깃해파리,강,경북,저밀도,21.05
20180907,20180913,보름달물해파리,약,경북,저밀도,15.79
20180907,20180913,기타 해파리,,부산, ,6.25
20180907,20180913,보름달물해파리,약,울산,저밀도,20.0
20180907,20180913,기타 해파리,,인천, ,18.18
20180907,20180913,노무라입깃해파리,강,인천,저밀도,63.64
20180907,20180913,보름달물해파리,약,인천,저밀도,18.18
20180907,20180913,기타 해파리,,전남, ,8.7
20180907,20180913,노무라입깃해파리,강,전남,저밀도,26.09
20180907,20180913,보름달물해파리,약,전남,저밀도,4.35
20180907,20180913,노무라입깃해파리,강,전북,저밀도,23.08
20180907,20180913,보름달물해파리,약,전북,저밀도,7.69
20180907,20180913,노무라입깃해파리,강,제주,저밀도,33.33
20180907,20180913,노무라입깃해파리,강,충남,고밀도,30.0
20180907,20180913,노무라입깃해파리,강,충남,저밀도,30.0
20180914,20180920,기타 해파리,,강원, ,5.56
20180914,20180920,노무라입깃해파리,강,강원,,16.67
20180914,20180920,보름달물해파리,약,강원,저밀도,27.78
20180914,20180920,노무라입깃해파리,강,경기,고밀도,75.0
20180914,20180920,노무라입깃해파리,강,경기,저밀도,75.0
20180914,20180920,기타 해파리,,경남, ,14.29
20180914,20180920,노무라입깃해파리,강,경남,고밀도,30.95
20180914,20180920,노무라입깃해파리,강,경남,저밀도,30.95
20180914,20180920,보름달물해파리,약,경남,고밀도,16.67
20180914,20180920,보름달물해파리,약,경남,저밀도,16.67
20180914,20180920,노무라입깃해파리,강,경북,저밀도,19.44
20180914,20180920,보름달물해파리,약,경북,저밀도,8.33
20180914,20180920,기타 해파리,,부산, ,5.0
20180914,20180920,노무라입깃해파리,강,부산,저밀도,15.0
20180914,20180920,보름달물해파리,약,부산,고밀도,15.0
20180914,20180920,보름달물해파리,약,부산,저밀도,15.0
20180914,20180920,기타 해파리,,울산, ,16.67
20180914,20180920,기타 해파리,,인천, ,7.14
20180914,20180920,노무라입깃해파리,강,인천,저밀도,42.86
20180914,20180920,보름달물해파리,약,인천,고밀도,28.57
20180914,20180920,보름달물해파리,약,인천,저밀도,28.57
20180914,20180920,노무라입깃해파리,강,전남,저밀도,21.74
20180914,20180920,보름달물해파리,약,전남,저밀도,8.7
20180914,20180920,기타 해파리,,전북, ,6.67
20180914,20180920,노무라입깃해파리,강,전북,저밀도,13.33
20180914,20180920,노무라입깃해파리,강,제주,저밀도,33.33
20180914,20180920,노무라입깃해파리,강,충남,고밀도,20.0
20180914,20180920,노무라입깃해파리,강,충남,저밀도,20.0
20180922,20180928,기타 해파리,,강원, ,11.76
20180922,20180928,노무라입깃해파리,강,강원,고밀도,17.65
20180922,20180928,노무라입깃해파리,강,강원,저밀도,17.65
20180922,20180928,보름달물해파리,약,강원,고밀도,17.65
20180922,20180928,보름달물해파리,약,강원,저밀도,17.65
20180922,20180928,기타 해파리,,경기, ,10.0
20180922,20180928,노무라입깃해파리,강,경기,고밀도,80.0
20180922,20180928,노무라입깃해파리,강,경기,저밀도,80.0
20180922,20180928,기타 해파리,,경남, ,14.29
20180922,20180928,노무라입깃해파리,강,경남,고밀도,17.14
20180922,20180928,노무라입깃해파리,강,경남,저밀도,17.14
20180922,20180928,보름달물해파리,약,경남,고밀도,17.14
20180922,20180928,보름달물해파리,약,경남,저밀도,17.14
20180922,20180928,기타 해파리,,경북,,4.55
20180922,20180928,노무라입깃해파리,강,경북,저밀도,13.64
20180922,20180928,보름달물해파리,약,경북,저밀도,13.64
20180922,20180928,기타 해파리,,부산, ,11.76
20180922,20180928,노무라입깃해파리,강,부산,고밀도,17.65
20180922,20180928,노무라입깃해파리,강,부산,저밀도,17.65
20180922,20180928,보름달물해파리,약,부산,저밀도,11.76
20180922,20180928,노무라입깃해파리,강,울산,저밀도,14.29
20180922,20180928,기타 해파리,,인천, ,14.29
